p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene
2,64E+07;0.380640104745068;0.969;0.926;0.0678674764904997;29;EEF1A1
2,65E+08;0.384458495705513;0.71;0.563;0.0681566549801764;29;RPL9
3,33E+08;0.382553058593888;0.748;0.615;0.0856133681795867;29;RPL36
4,21E+08;0.327051207070261;0.962;0.869;0.108164252857819;29;RPL13A
4,70E+08;0.403518783021348;0.74;0.626;0.120870567203905;29;TPT1
4,83E+07;0.358070492713668;0.954;0.901;0.124297357348956;29;RPL13
5,86E+08;0.312642407778085;0.885;0.727;0.150726730529041;29;RPL19
7,03E+08;0.310208726015109;0.794;0.655;0.180725477533474;29;RPL18A
1,05E+09;0.344050944021555;0.893;0.724;0.270872592825536;29;RPS3
1,39E+09;0.345979315065498;0.733;0.582;0.356452971938718;29;RPL35
1,55E+09;0.313641859022372;0.969;0.839;0.398174799818926;29;RPL11
1,90E+09;0.497160267355555;0.695;0.608;0.48930728340421;29;S100A8
1,93E+09;0.257623700605079;0.74;0.578;0.497104063888451;29;RPL14
2,29E+09;0.346423325828126;0.832;0.776;0.588107072691321;29;RPS9
2,80E+09;0.422933449151851;0.733;0.601;0.720411816362579;29;RPL31
3,04E+09;0.384609195548797;0.84;0.722;0.782368656874391;29;S100A9
3,85E+09;0.365869212810917;0.718;0.592;0.988931528006312;29;RPS17
3,86E+09;0.391165736757391;0.878;0.812;0.993214299712065;29;RPLP2
4,28E+09;0.399831225808169;0.748;0.619;1;29;EEF1G
4,55E+09;0.306176462776047;0.908;0.754;1;29;RPS16
4,57E+09;0.266990495427388;0.832;0.666;1;29;RPL27A
5,83E+09;0.383237767014881;0.954;0.867;1;29;RPLP1
0.000100079321036009;0.286004693861491;0.885;0.636;1;29;ETV6
0.000153464914623885;0.266800348268462;0.878;0.788;1;29;FAU
0.000157140722987421;0.356160595383242;0.687;0.566;1;29;RPS3A
0.000158889052811621;0.353808430460174;0.588;0.483;1;29;RPL22
0.000182144813697165;0.272548908445099;0.58;0.453;1;29;RPL29
0.000188335378630314;0.327152426199121;0.588;0.453;1;29;RPL27
0.000245917823925727;0.540509019390913;0.969;0.967;1;29;MTRNR2L12
0.000732833631294032;0.285565661568154;0.954;0.878;1;29;RPS2
0.00197580934565631;0.275693689170336;0.588;0.487;1;29;RPL24
0.00206364868501825;0.251531252113964;0.664;0.547;1;29;RPL10A
0.00376148517555973;0.265729579347712;0.573;0.49;1;29;RPS10
0.00378357389197941;0.299601874814397;0.481;0.387;1;29;EEF1B2
0.00461105564368656;0.270947869778846;0.603;0.531;1;29;RACK1
0.00571360003707341;0.37347368447552;0.649;0.546;1;29;RPLP0
2,21E-144;120.134.655.141.803;0.891;0.106;5,68E-140;30;PAX5
6,59E-142;118.505.053.947.275;0.898;0.108;1,70E-138;30;MS4A1
4,36E-125;118.658.635.837.282;0.789;0.096;1,12E-120;30;EBF1
3,86E-121;0.86012642258;0.703;0.079;9,94E-116;30;CD22
6,13E-114;0.954922674206306;0.805;0.103;1,58E-109;30;FCRL1
5,11E-113;161.152.425.413.971;0.984;0.168;1,31E-108;30;BANK1
4,23E-94;0.886430836662216;0.703;0.095;1,09E-89;30;LINC00926
1,89E-87;105.390.255.945.548;0.688;0.097;4,86E-83;30;OSBPL10
1,93E-86;142.790.658.740.196;0.938;0.205;4,96E-83;30;RALGPS2
1,04E-84;13.633.077.481.648;0.883;0.174;2,69E-80;30;IGHM
2,39E-83;0.921561718837947;0.609;0.08;6,14E-79;30;COL19A1
1,34E-82;0.846461100925545;0.734;0.114;3,45E-79;30;BLK
2,13E-81;0.694288949477207;0.594;0.077;5,47E-77;30;AP002075.1
4,45E-80;0.718711007138383;0.578;0.074;1,14E-74;30;IGHD
1,86E-78;0.882579967063033;0.742;0.122;4,77E-74;30;CD79A
9,82E-75;0.729194790735409;0.656;0.098;2,53E-70;30;NIBAN3
2,00E-74;0.794096011839497;0.594;0.083;5,15E-70;30;PLEKHG1
8,43E-74;0.573129653238611;0.57;0.075;2,17E-69;30;COBLL1
2,87E-70;149.946.627.426.286;0.992;0.27;7,39E-66;30;AFF3
1,25E-69;0.774413363279621;0.562;0.079;3,22E-65;30;LARGE1
1,07E-68;0.826828868807708;0.672;0.112;2,76E-66;30;ADAM28
7,60E-67;0.630391024764649;0.602;0.09;1,95E-62;30;BLNK
2,82E-65;0.477833895277133;0.414;0.046;7,26E-61;30;LINC02397
8,52E-57;0.728172882158359;0.438;0.057;2,19E-52;30;STEAP1B
4,77E-54;0.747327556622566;0.5;0.076;1,23E-48;30;LIX1-AS1
2,03E-51;0.529688267093482;0.469;0.068;5,23E-47;30;ANGPTL1
6,19E-48;0.538814174294653;0.484;0.076;1,59E-43;30;FCER2
2,86E-46;0.53176783775626;0.555;0.099;7,37E-42;30;RUBCNL
3,04E-46;0.719588838740432;0.727;0.165;7,81E-42;30;TPD52
2,22E-45;0.606107918556172;0.625;0.127;5,72E-41;30;CD79B
2,12E-41;0.67871738151461;0.664;0.154;5,46E-37;30;SWAP70
3,00E-39;0.406423062117786;0.352;0.048;7,71E-35;30;FCRL2
4,96E-38;0.693957984778877;0.523;0.102;1,27E-33;30;KHDRBS2
4,39E-36;0.350617109614066;0.281;0.033;1,13E-31;30;ABCB4
1,24E-35;0.841649229148976;0.703;0.188;3,19E-31;30;CDK14
4,34E-34;0.597477538756227;0.484;0.094;1,12E-29;30;AC120193.1
2,20E-33;0.456740875791479;0.445;0.08;5,66E-29;30;DENND5B
9,19E-32;0.628641420247049;0.305;0.042;2,36E-28;30;PCDH9
3,36E-31;0.681482193411264;0.742;0.22;8,65E-27;30;WDFY4
4,65E-32;0.399456074368104;0.352;0.055;1,20E-26;30;CNR2
5,87E-31;0.648390111520523;0.688;0.185;1,51E-26;30;BCL11A
5,43E-31;0.601722070323398;0.625;0.156;1,40E-25;30;GNG7
2,69E-29;0.971248322255069;0.922;0.353;6,92E-25;30;ARHGAP24
3,53E-29;0.299814218253708;0.281;0.038;9,07E-25;30;TNFRSF13C
4,73E-30;0.61923035829998;0.516;0.113;1,22E-24;30;CCSER1
6,72E-29;0.87027212814101;0.805;0.341;1,73E-24;30;IGKC
6,94E-29;0.610877464949237;0.734;0.21;1,78E-24;30;SEL1L3
5,23E-27;0.981287883174095;0.961;0.433;1,35E-22;30;MEF2C
1,21E-25;0.323749385640769;0.266;0.037;3,10E-22;30;POU2AF1
1,32E-25;0.50094433169272;0.5;0.115;3,39E-21;30;PALM2-AKAP2
1,36E-24;103.135.910.059.078;1;0.785;3,50E-21;30;CD74
1,60E-24;0.936756122146841;1;0.594;4,11E-20;30;HLA-DRA
3,45E-24;0.786589360483094;0.773;0.28;8,86E-19;30;HLA-DQA1
1,80E-23;0.438952909708798;0.367;0.071;4,62E-18;30;RASGRP3
3,89E-23;0.618576785248815;0.5;0.125;1,00E-17;30;MARCH3
3,65E-21;0.391158445337825;0.359;0.07;9,38E-17;30;P2RX5
4,62E-20;0.775832124498598;0.953;0.468;1,19E-15;30;HLA-DRB1
5,64E-20;0.692356425946899;0.898;0.398;1,45E-15;30;HLA-DQB1
5,80E-19;0.284389778434422;0.273;0.045;1,49E-14;30;AC060234.3
7,66E-19;0.828258999810902;0.828;0.33;1,97E-15;30;MTSS1
5,60E-18;0.317241514815442;0.375;0.08;1,44E-13;30;BTLA
7,48E-18;0.51060367257376;0.594;0.179;1,92E-13;30;STRBP
7,66E-18;0.754740073278028;0.844;0.408;1,97E-13;30;ITPR1
9,48E-18;0.541064869042689;0.609;0.183;2,44E-13;30;SETBP1
1,14E-17;0.259003736700167;0.25;0.039;2,93E-13;30;TCL1A
3,40E-17;0.312826601374135;0.281;0.05;8,75E-13;30;PAWR
9,64E-17;0.804857861591812;0.977;0.502;2,48E-12;30;MARCH1
2,02E-16;0.389426646953093;0.383;0.087;5,20E-12;30;RAB30
2,32E-16;0.79066716566154;0.836;0.393;5,95E-13;30;SIPA1L3
5,29E-16;0.557441583195487;0.602;0.198;1,36E-11;30;USP6NL
2,68E-15;0.389148912528343;0.422;0.107;6,90E-11;30;FAM3C
2,93E-15;0.783503768332232;0.828;0.365;7,53E-12;30;CD83
1,41E-14;0.284464951478537;0.273;0.05;3,63E-10;30;SPIB
9,21E-14;0.471489155711239;0.484;0.141;2,37E-09;30;PIP5K1B
1,66E-13;0.300684993674138;0.273;0.052;4,28E-09;30;CCR6
3,18E-13;0.724345115661582;0.883;0.441;8,17E-09;30;SYK
6,10E-13;0.604221851290092;0.602;0.203;1,57E-08;30;AUTS2
6,76E-13;0.481125947124968;0.57;0.192;1,74E-08;30;HVCN1
4,19E-12;0.66743850001603;0.758;0.349;1,08E-07;30;STX7
1,34E-11;0.342354319648329;0.555;0.188;3,46E-07;30;TCF4
1,86E-11;0.493302720947555;0.633;0.232;4,78E-07;30;LY86
2,06E-11;0.344096767773944;0.344;0.082;5,29E-07;30;MEF2C-AS1
2,43E-13;0.269738125410935;0.258;0.05;6,25E-07;30;HLA-DOB
9,68E-11;0.377508038988046;0.375;0.097;2,49E-07;30;SLC9A7
1,01E-10;0.30420902244945;0.312;0.072;2,59E-06;30;AC009313.1
2,99E-10;0.619751538953028;0.961;0.613;7,68E-06;30;FCHSD2
1,08E-09;0.580940211500535;0.641;0.258;2,78E-05;30;CIITA
1,59E-10;0.700215517182377;0.945;0.428;4,10E-05;30;SLC8A1
1,73E-09;0.486143023070864;0.812;0.38;4,45E-05;30;HLA-DPB1
2,07E-09;0.255146154818272;0.25;0.051;5,31E-05;30;E2F5
2,08E-09;0.629603828962455;0.695;0.271;5,34E-05;30;PID1
4,04E-09;0.259397939884639;0.258;0.053;1,04E-04;30;STAP1
7,34E-09;0.412566687188866;0.477;0.153;1,89E-04;30;CPED1
1,79E-09;0.646013990299843;0.859;0.452;4,60E-04;30;PRKCE
1,87E-08;0.586470356101683;0.758;0.351;4,80E-04;30;TRIO
1,90E-08;0.400273084034399;0.617;0.225;4,88E-04;30;ADAM19
4,43E-08;0.616039855290043;0.984;0.614;1,14E-03;30;SIPA1L1
8,03E-08;0.645463768985172;0.992;0.58;2,06E-03;30;LYN
1,09E-08;0.335665518619547;0.281;0.066;2,80E-04;30;FCRL3
1,31E-07;0.425051127008969;0.477;0.15;3,38E-03;30;IFNG-AS1
1,96E-08;0.602389536576987;1;0.639;5,03E-03;30;SAT1
3,36E-07;0.57597234438317;0.961;0.585;8,64E-03;30;CAMK1D
4,10E-07;0.572070750654787;0.82;0.394;1,05E-02;30;FAM49A
5,69E-07;0.58698469976586;0.922;0.518;1,46E-03;30;POU2F2
2,13E-06;0.516975003001742;0.773;0.39;5,49E-03;30;CD37
4,50E-06;0.605324987966251;0.938;0.524;1,16E-01;30;JAK2
4,89E-06;0.502144787522923;0.578;0.231;1,26E-01;30;TBC1D9
5,15E-06;0.368925920706759;0.43;0.138;1,32E-01;30;SAMD4A
5,56E-06;0.550874440424708;0.859;0.434;1,43E-02;30;HDAC9
7,15E-06;0.320046849924402;0.375;0.113;1,84E-01;30;SEMA4B
7,42E-06;0.656852318239766;1;0.598;1,91E-01;30;ZEB2
1,48E-05;0.609050067040127;0.906;0.57;3,80E-01;30;SNX29
5,19E-05;0.479788248240158;0.805;0.373;1,33E+00;30;HCK
6,89E-06;0.446587535386127;0.898;0.443;1,77E+00;30;NAMPT
8,85E-05;0.250912057390012;0.25;0.06;2,27E+00;30;PLPP5
1,17E-04;0.583031413532033;0.883;0.59;3,02E+00;30;UVRAG
1,46E-04;0.294137840132788;0.312;0.088;3,75E+00;30;UBR5-AS1
1,82E-04;0.551586170863496;0.812;0.419;4,68E+00;30;GRK3
1,99E-04;0.478769487198036;0.961;0.444;5,11E+00;30;PLXDC2
2,27E-04;0.298257957976996;0.398;0.128;5,84E-01;30;MICAL3
2,32E-04;0.464669413979863;0.695;0.31;5,95E+00;30;TCF7L2
2,74E-04;0.405500537435489;0.773;0.341;7,05E+00;30;TNFAIP2
4,27E-04;0.519666595099111;0.789;0.416;1,10E+01;30;MGAT5
4,68E-05;0.282755051638463;0.367;0.114;1,20E+01;30;RABEP2
6,71E-04;0.404851962680949;0.375;0.123;1,73E+01;30;CLIC4
8,29E-04;0.488808631911265;0.695;0.346;2,13E+01;30;SNX2
8,41E-04;0.474190254872822;0.844;0.423;2,16E+01;30;CYBB
1,38E-03;0.56534589608188;0.859;0.477;3,55E+01;30;UBE2E2
1,53E-03;0.258316872333907;0.297;0.083;3,93E+01;30;AIM2
2,31E-03;0.440158789270576;0.742;0.374;5,95E+01;30;HLA-DPA1
2,77E-03;0.650690131453889;0.891;0.491;7,13E+01;30;BACH2
7,05E-03;0.608602358283575;0.836;0.551;1,81E+01;30;ADK
7,98E-03;0.412449930171868;0.75;0.346;2,05E+02;30;AC020916.1
9,05E-03;0.360440353079698;0.805;0.373;2,33E+02;30;LRRK2
9,63E-03;0.305371097442962;0.297;0.086;2,48E+02;30;SDK2
1,06E-02;0.345536057856162;0.547;0.225;2,73E+02;30;HLA-DMB
1,72E-02;0.26828962717661;0.305;0.09;4,42E+02;30;QRSL1
1,81E-02;0.532224738149993;1;0.966;4,66E+02;30;MTRNR2L12
3,21E-02;0.510964426863536;0.875;0.586;8,26E+02;30;SMAP2
3,23E-02;0.367395650468504;0.75;0.344;8,31E+02;30;GAS7
3,39E-02;0.333731697176938;0.891;0.409;8,70E+02;30;LRMDA
3,54E-02;0.526364946330538;0.883;0.595;9,10E+01;30;PPP3CA
3,73E-02;0.502801451000099;0.758;0.424;9,59E+02;30;NOTCH2
4,09E-02;0.339741640069534;0.82;0.374;1,05E+03;30;IRAK3
5,75E-02;0.574278543709352;0.641;0.322;1,48E+03;30;PDE4D
6,39E-02;0.438826954999061;0.797;0.39;1,64E+03;30;MCTP1
6,44E-02;0.37261759645605;0.641;0.276;1,65E+03;30;CREB5
8,57E-02;0.352269700147901;0.328;0.105;2,20E+03;30;PTPRK
8,95E-03;0.256058517550909;0.258;0.071;2,30E+03;30;C16orf74
1,84E-01;0.479070514769757;0.828;0.475;4,72E+03;30;JAZF1
2,00E-01;0.556220944855075;0.883;0.587;5,15E+03;30;CAMK2D
2,14E-01;0.263725677449081;0.289;0.087;5,51E+01;30;SNX8
2,36E-01;0.409239034901776;0.453;0.183;6,07E+03;30;EIF2AK3
3,56E-01;0.517689102223023;0.977;0.847;9,16E+03;30;PRKCB
3,61E-01;0.367573086207303;0.578;0.265;9,27E+03;30;SP140
4,04E-01;0.389751389959551;0.656;0.316;1,04E+04;30;RAB31
4,92E-01;0.394415681244373;0.648;0.317;1,27E+04;30;HLA-DRB5
5,14E-01;0.48057770285416;0.656;0.334;1,32E+04;30;ALOX5
5,41E-01;0.313992353922964;0.383;0.137;1,39E+03;30;RRAS2
6,04E-01;0.410314000843555;0.969;0.563;1,55E+04;30;TYMP
6,07E-01;0.414851915380029;0.68;0.346;1,56E+04;30;DMXL1
6,20E-01;0.463062357041416;0.945;0.574;1,59E+03;30;LYST
8,20E-01;0.313950037463838;0.344;0.118;2,11E+04;30;EAF2
8,35E-01;0.459424536132813;1;0.81;2,15E+04;30;NEAT1
8,66E-01;0.439473620657227;0.922;0.571;2,23E+04;30;DLEU2
1,05E-01;0.406458573591285;0.688;0.358;2,70E+04;30;ARHGAP17
1,24E+00;0.520881854575479;0.859;0.583;3,19E+04;30;ZCCHC7
1,40E+00;0.474726272585521;0.875;0.553;3,59E+04;30;ST6GAL1
1,49E+00;0.281315354657666;0.367;0.132;3,83E+04;30;BTK
1,53E+00;0.456670496726405;0.523;0.241;3,94E+04;30;IL4R
1,64E+00;0.251753725737427;0.25;0.072;4,22E+04;30;RIPOR1
1,90E+00;0.458717279495543;0.812;0.467;4,89E+04;30;EPSTI1
2,97E+00;0.287037039346732;0.312;0.102;7,64E+03;30;L3MBTL4
3,22E+00;0.300320731777974;0.375;0.135;8,27E+04;30;ZDHHC14
4,03E+00;0.324762038705824;0.688;0.321;1,04E+04;30;CLEC7A
4,07E+00;0.331251092151178;0.617;0.277;1,05E+05;30;RTN1
5,22E-01;0.290487310820347;0.438;0.175;1,34E+05;30;ATP10D
5,45E-01;0.445417092389371;0.734;0.405;1,40E+05;30;NCF1
5,59E+00;0.512167742931608;0.938;0.645;1,44E+05;30;ADGRE5
5,76E+00;0.413052794270052;0.828;0.43;1,48E+04;30;TBXAS1
7,61E+00;0.359395012108668;0.594;0.28;1,96E+05;30;TNS3
1,04E+00;0.525598962022787;0.891;0.611;2,69E+05;30;ATP2B1
1,05E+01;0.254887193382125;0.312;0.105;2,71E+05;30;IFT57
1,22E+01;0.281977647725558;0.367;0.137;3,13E+05;30;KIAA0040
1,52E+01;0.395527045987695;0.727;0.373;3,90E+05;30;WARS
1,52E+01;0.536737460696286;0.758;0.439;3,90E+05;30;PELI1
1,71E+01;0.377702149233094;0.555;0.255;4,41E+05;30;MARCKS
1,77E+01;0.444813842746695;0.914;0.713;4,56E+05;30;TBC1D22A
1,87E+01;0.386220499138794;0.531;0.251;4,82E+05;30;AC027097.2
2,09E+01;0.471995714089051;0.906;0.585;5,37E+05;30;PARP14
2,46E+01;0.278670372023409;0.438;0.177;6,32E+05;30;FCGR2A
2,56E+01;0.427338914804902;0.781;0.48;6,59E+05;30;IQSEC1
3,05E+01;0.484045148890213;0.844;0.561;7,84E+05;30;MEF2A
3,36E+01;0.332551823236952;0.461;0.198;8,65E+05;30;HLA-DMA
3,88E+01;0.335164587952141;0.531;0.248;9,97E+03;30;IRF8
3,92E+01;0.351536750336594;0.672;0.335;1,01E+06;30;CPVL
4,14E+01;0.348536187224578;0.789;0.394;1,06E+05;30;RBM47
4,19E+01;0.391709351846175;0.5;0.225;1,08E+05;30;TFEC
5,49E+01;0.384600242672644;0.594;0.295;1,41E+06;30;FGD2
5,96E+01;0.374028793658068;0.742;0.411;1,53E+06;30;GSAP
5,97E+00;0.35864892341718;0.578;0.288;1,54E+06;30;RHBDF2
7,17E+01;0.317335387231646;0.586;0.271;1,84E+06;30;MYOF
8,83E+01;0.359137510315608;0.766;0.399;2,27E+06;30;GAB2
9,14E+01;0.295351271395253;0.414;0.169;2,35E+06;30;BIRC3
1,08E+02;0.360272801154454;0.969;0.608;2,78E+05;30;DUSP1
1,12E+02;0.277651089483374;0.398;0.16;2,89E+06;30;ORAI2
1,28E+02;0.379545340628589;0.578;0.305;3,28E+06;30;PLEKHA2
1,28E+02;0.343143868189914;0.734;0.372;3,29E+06;30;DMXL2
1,29E+02;0.258363964795129;0.258;0.082;3,31E+06;30;TPST1
1,41E+02;0.300262187597441;0.805;0.43;3,64E+06;30;C9orf72
1,43E+02;0.383262124281561;0.773;0.447;3,67E+06;30;ZFP36
1,62E+02;0.267656385189903;0.352;0.132;4,17E+06;30;PHACTR1
1,78E+02;0.321767912172672;0.688;0.338;4,57E+06;30;TLR2
1,96E+02;0.283034877027516;0.383;0.152;5,04E+06;30;SMIM14
2,19E+02;0.482262734139419;0.617;0.353;5,63E+06;30;TRAK1
2,44E+02;0.34537884379985;0.391;0.16;6,28E+06;30;MOB3B
2,65E+02;0.469534649622459;0.617;0.336;6,83E+06;30;KYNU
2,96E+01;0.358955133714932;0.523;0.248;7,61E+06;30;RASGEF1B
3,24E+02;0.306392686285756;0.406;0.168;8,33E+06;30;YBX3
3,62E+02;0.368556706586374;0.938;0.597;9,30E+06;30;DENND1A
4,82E+02;0.276342113056126;0.266;0.089;1,24E+05;30;PDE7B
4,89E+02;0.389619257383064;0.797;0.476;1,26E+07;30;TANK
5,15E+02;0.387434716599838;0.914;0.578;1,32E+07;30;DIAPH2
7,94E+02;0.36225935969928;0.867;0.538;2,04E+07;30;FOSB
8,19E+02;0.266358612210067;0.695;0.34;2,11E+07;30;CSF3R
1,08E+03;0.402329166481332;0.867;0.611;2,77E+07;30;PLCG2
1,29E+03;0.307048946121745;0.578;0.289;3,32E+07;30;SPI1
1,76E+03;0.334063377713484;0.414;0.18;4,52E+07;30;UST
2,01E+03;0.396569252870598;0.672;0.388;5,17E+07;30;TRAF3
2,03E+03;0.312467088023617;0.484;0.229;5,21E+07;30;DAPP1
2,16E+03;0.328402426575383;0.719;0.4;5,55E+07;30;ATP2B1-AS1
2,29E+03;0.339247485592693;0.883;0.56;5,88E+07;30;QKI
2,32E+03;0.339625116391429;0.578;0.289;5,96E+07;30;IL15
2,52E+03;0.420610924893358;0.672;0.351;6,48E+06;30;CD36
2,52E+03;0.293547960101005;0.883;0.502;6,49E+07;30;BACH1
2,71E+03;0.30431371571726;0.5;0.236;6,98E+07;30;SLC43A2
3,13E+03;0.421057587896319;0.953;0.745;8,04E+07;30;SIK3
3,46E+02;0.376107601376177;0.914;0.65;8,89E+07;30;LYZ
3,53E+03;0.399698238874068;0.922;0.698;9,07E+07;30;TBC1D5
3,59E+03;0.351766707223335;0.5;0.239;9,23E+07;30;ST6GALNAC3
3,90E+03;0.340207683019479;0.648;0.344;1,00E+08;30;RRP12
3,95E+02;0.381473557346068;0.844;0.557;1,02E+08;30;MAP3K1
4,04E+03;0.347680894776388;0.57;0.292;1,04E+08;30;BMP2K
4,36E+03;0.36836731698694;0.781;0.474;1,12E+08;30;HIF1A
4,73E+03;0.357931763369138;0.328;0.128;1,22E+08;30;ZNF804A
4,99E+03;0.32953132269814;0.992;0.856;1,28E+08;30;DPYD
5,01E+03;0.362759447310285;0.945;0.635;1,29E+08;30;ETV6
5,04E+03;0.376057304437283;0.547;0.285;1,30E+08;30;LRMP
5,37E+03;0.336939446062112;0.617;0.328;1,38E+08;30;TMEM154
6,06E+02;0.352746452241238;0.867;0.593;1,56E+08;30;NCOA3
8,19E+02;0.284118523351344;0.398;0.173;2,11E+08;30;PEAK1
8,63E+03;0.340165689887637;0.383;0.168;2,22E+08;30;MYO1E
1,33E+04;0.342784577963327;0.516;0.263;3,43E+08;30;MXD1
1,37E+02;0.287292215264326;0.352;0.147;3,51E+08;30;GAB1
1,42E+04;0.296725258569671;0.43;0.2;3,66E+08;30;CSNK1G3
1,69E+04;0.298101502822662;0.617;0.318;4,35E+08;30;ACSL1
1,74E+04;0.346928735575183;1;0.896;4,48E+08;30;DOCK8
1,74E+04;0.374151718336323;0.703;0.425;4,48E+08;30;REL
1,99E+04;0.348647894887875;0.82;0.546;5,12E+08;30;PTK2B
2,23E+04;0.402055621700843;0.633;0.364;5,72E+08;30;PSTPIP2
2,27E+04;0.306237470235342;0.891;0.558;5,84E+08;30;ASAP1
2,53E+04;0.343912424960476;0.469;0.231;6,51E+07;30;GCNT2
2,57E+04;0.268492049274243;0.43;0.2;6,62E+08;30;GGA2
2,69E+04;0.355507498955629;0.992;0.713;6,92E+08;30;AOAH
2,95E+04;0.273578593312764;0.578;0.287;7,58E+08;30;KLF4
2,98E+04;0.366438351987112;0.703;0.399;7,65E+08;30;MAML3
3,45E+04;0.291194482965969;0.766;0.442;8,88E+08;30;TET2
3,52E+04;0.286635262879545;0.461;0.223;9,04E+08;30;HIF1A-AS3
3,92E+04;0.250681881268296;0.891;0.488;1,01E+09;30;FCN1
4,36E+04;0.322055087100894;0.727;0.412;1,12E+09;30;TET3
4,47E+04;0.355997854869622;0.391;0.178;1,15E+09;30;CR1
4,79E+03;0.273312167012215;0.398;0.183;1,23E+09;30;SCIMP
5,06E+04;0.278243548659529;0.305;0.121;1,30E+09;30;ANKRD22
5,51E+04;0.263663768949369;0.281;0.108;1,42E+09;30;DOCK4
5,61E+04;0.311845806765725;0.977;0.666;1,44E+09;30;FOS
6,13E+04;0.354325596283439;0.781;0.531;1,58E+09;30;LAPTM5
6,28E+04;0.367711463047612;0.969;0.792;1,61E+08;30;JMJD1C
7,51E+04;0.289699329121581;0.469;0.231;1,93E+09;30;ZFHX3
9,49E+03;0.322979003264964;0.539;0.28;2,44E+09;30;IFI44L
1,02E+05;0.360906288618028;0.797;0.503;2,63E+08;30;SBF2
1,05E+05;0.265483706841748;0.422;0.198;2,71E+09;30;DENND3
1,08E+04;0.274308207299839;0.609;0.319;2,77E+09;30;FGD4
1,58E+05;0.340307495544433;0.961;0.791;4,06E+09;30;MED13L
1,58E+05;0.331965531195604;0.633;0.382;4,07E+09;30;WASHC4
1,94E+05;0.298865010348344;0.867;0.537;4,99E+09;30;SCLT1
2,05E+05;0.356375990336008;0.617;0.356;5,28E+09;30;NR4A2
2,06E+05;0.271269219232867;0.531;0.275;5,30E+09;30;ENTPD1
2,25E+05;0.300723510546893;0.992;0.816;5,78E+09;30;USP15
2,27E+05;0.280941275362299;0.734;0.428;5,83E+09;30;MNDA
2,27E+05;0.274379152902866;0.93;0.679;5,84E+09;30;CTSS
2,79E+05;0.333201669945907;0.859;0.644;7,17E+09;30;ITSN2
3,20E+05;0.284158479342365;0.672;0.393;8,23E+09;30;TTC7A
3,58E+05;0.304460094136573;0.625;0.35;9,21E+09;30;EVI5
3,83E+05;0.311973801429828;0.547;0.3;9,85E+09;30;PIK3AP1
4,20E+05;0.308907407230792;0.891;0.621;0.000108027662708595;30;INPP5D
4,60E+05;0.321224256912428;0.883;0.626;0.000118213971799693;30;PSAP
5,21E+05;0.300030275303036;0.438;0.218;0.000133893341579836;30;MAP3K8
5,36E+05;0.274409230476526;0.586;0.326;0.000137907035561522;30;SRGAP2
5,82E+05;0.272895715873521;0.648;0.359;0.000149584367698325;30;CPPED1
5,96E+05;0.278815207563956;0.406;0.193;0.000153177398634448;30;ADGRE2
6,32E+05;0.320151376632155;0.914;0.663;0.000162498091473409;30;IRF1
6,71E+04;0.328496123522287;0.922;0.723;0.000172483189958502;30;ELF1
7,25E+05;0.322957128588913;0.836;0.574;0.000186538725820263;30;ITPR2
7,69E+05;0.266259462232249;0.953;0.652;0.000197767800336091;30;ARHGAP26
8,98E+05;0.25491060892461;0.328;0.145;0.000230967332927383;30;FGD6
9,24E+04;0.274989079952051;0.656;0.376;0.000237562459441597;30;SKAP2
9,53E+05;0.306414534542916;0.797;0.511;0.000245133787037912;30;NUMB
1,09E+06;0.257618561940135;0.562;0.303;0.000280420873708301;30;SLC11A1
1,10E+06;0.299610598191318;0.656;0.395;0.000283811415382694;30;MIS18BP1
1,17E+06;0.35120877236675;0.469;0.257;0.000301156591774343;30;MPEG1
1,22E+05;0.252946059218336;0.578;0.312;0.000312913207305664;30;DOCK5
1,44E+06;0.296001410892886;0.898;0.583;0.000369558665447922;30;MYO1F
1,52E+06;0.375046022363252;0.695;0.455;0.000392002992682606;30;NIN
1,57E+06;0.301459819064333;0.562;0.328;0.000404027301124719;30;VRK2
2,08E+06;0.296334421073857;0.68;0.427;0.000534468462576744;30;EZR
2,14E+06;0.310810329933271;0.477;0.26;0.000551315396524043;30;ATP8B1
2,21E+05;0.320318960121415;0.797;0.53;0.000567346304220974;30;ZSWIM6
2,37E+06;0.270309808911055;0.391;0.193;0.000610061153647863;30;GANC
2,46E+06;0.302581567949931;0.727;0.477;0.000631469043814184;30;EIF4G3
3,22E+06;0.256493049465165;0.492;0.268;0.000828457957282143;30;CLASRP
3,28E+06;0.272885001823557;0.641;0.386;0.00084315016912639;30;ARID5B
3,54E+06;0.281161709650467;0.992;0.901;0.000910540279759188;30;AKAP13
3,89E+06;0.267403678270697;0.859;0.566;0.000999334637249716;30;VMP1
4,11E+06;0.323670798001514;0.734;0.504;0.00105591621845434;30;PRDM2
4,78E+06;0.253251851563522;0.352;0.167;0.00122921572406019;30;PTAFR
5,23E+06;0.268459594208201;0.531;0.3;0.00134432879961758;30;RUFY3
5,31E+06;0.267010218346489;0.789;0.53;0.00136412577071535;30;RB1
6,21E+06;0.320522343221382;0.625;0.4;0.00159576580032233;30;LMBRD1
6,34E+05;0.277455733366834;0.719;0.453;0.00162935187246654;30;RAB11FIP1
6,67E+06;0.305339593455345;0.312;0.143;0.001715189621245;30;ALCAM
